Lang,Key,Value,Reference,Page
NorthSaxon,2du_p,juun,,
NorthSaxon,2du_s,ji,,
NorthSaxon,2pl_a,ji,,
NorthSaxon,2pl_o,ju,,
NorthSaxon,2pl_p,juun,,
NorthSaxon,2pl_s,ji,,
NorthSaxon,2sg_a,du,,
NorthSaxon,2sg_o,di,,
NorthSaxon,2sg_p,dien,,
NorthSaxon,2sg_s,di,,
NorthSaxon,3d_a,se,,
NorthSaxon,3d_o,jem,,
NorthSaxon,3d_p,jemehr,,
NorthSaxon,3d_s,se,,
NorthSaxon,3p_a,se,,
NorthSaxon,3p_o,jem,,
NorthSaxon,3p_p,jemehr,,
NorthSaxon,3p_s,se,,
NorthSaxon,3sg_m_a,he,,
NorthSaxon,3sg_m_o,em,,
NorthSaxon,3sg_m_p,sien,,
NorthSaxon,3sg_m_s,he,,
NorthSaxon,3sg_n_a,se,,
NorthSaxon,3sg_n_o,ehr,,
NorthSaxon,3sg_n_p,ehr,,
NorthSaxon,3sg_n_s,se,,
Polish,12du_a,my,"Rothstein, Robert. 1993. Polish. In Comrie, Bernard and Greville G. Corbett (eds.), The Slavonic Languages. pp. 686-758. London, New York: Routledge.",
Polish,12du_o,nas,,
Polish,12du_p,nasz,,
Polish,12du_s,my,,
Polish,12pl_a,my,,
Polish,12pl_o,nas,,
Polish,12pl_p,nasz,,
Polish,12pl_s,my,,
Polish,1du_a,my,,
Polish,1du_o,nas,,
Polish,1du_p,nasz,,
Polish,1du_s,my,,
Polish,1pl_a,my,,
Polish,1pl_o,nas,,
Polish,1pl_p,nasz,,
Polish,1pl_s,my,,
Polish,1sg_a,ja,,
Polish,1sg_o,mnię,,
Polish,1sg_p,mój,,
Polish,1sg_s,ja,,
Polish,2du_a,wy,,
Polish,2du_o,was,,
Polish,2du_p,wasz,,
Polish,2du_s,wy,,
Polish,2pl_a,wy,,
Polish,2pl_o,was,,
Polish,2pl_p,wasz,,
Polish,2pl_s,wy,,
Polish,2sg_a,ty,,
Polish,2sg_o,ciebie,,
Polish,2sg_p,twój,,
Polish,2sg_s,ty,,
Polish,3d_a,one,,
Polish,3d_o,je,,
Polish,3d_p,ich,,
Polish,3d_s,one,,
Polish,3p_a,oni,,
Polish,3p_o,je,,
Polish,3p_p,ich,,
Polish,3p_s,oni,,
Polish,3sg_m_a,on,,
Polish,3sg_m_o,go,,
Polish,3sg_m_p,jego,,
Polish,3sg_m_s,on,,
Polish,3sg_n_a,ona,,
Polish,3sg_n_o,ją,,
Polish,3sg_n_p,jej,,
Polish,3sg_n_s,ona,,
Portuguese,12du_a,nós,"Parkinson, Stephen. 1988. Portuguese. In Harris, Martin & Nigel Vincent (Eds.). The Romance languages. pp. 132-169. London, Sydney: Croom Helm.",
Portuguese,12du_o,nós,,
Portuguese,12du_p,nosso,,
Portuguese,12du_s,nós,,
Portuguese,12pl_a,nós,,
Portuguese,12pl_o,nós,,
Portuguese,12pl_p,nosso,,
Portuguese,12pl_s,nós,,
Portuguese,1du_a,nós,,
Portuguese,1du_o,nós,,
Portuguese,1du_p,nosso,,
Portuguese,1du_s,nós,,
Portuguese,1pl_a,nós,,
Portuguese,1pl_o,nós,,
Portuguese,1pl_p,nosso,,
Portuguese,1pl_s,nós,,
Portuguese,1sg_a,eu,,
Portuguese,1sg_o,mim,,
Portuguese,1sg_p,meu,,
Portuguese,1sg_s,eu,,
Portuguese,2du_a,vós,,
Portuguese,2du_o,vós,,
Portuguese,2du_p,vosso,,
Portuguese,2du_s,vós,,
Portuguese,2pl_a,vós,,
Portuguese,2pl_o,vós,,
Portuguese,2pl_p,vosso,,
Portuguese,2pl_s,vós,,
Portuguese,2sg_a,tu,,
Portuguese,2sg_o,ti,,
Portuguese,2sg_p,teu,,
Portuguese,2sg_s,tu,,
Portuguese,3d_a,eles,,
Portuguese,3d_o,os,,
Portuguese,3d_p,seu,,
Portuguese,3d_s,eles,,
Portuguese,3p_a,eles,,
Portuguese,3p_o,os,,
Portuguese,3p_p,seu,,
Portuguese,3p_s,eles,,
Portuguese,3sg_m_a,ele,,
Portuguese,3sg_m_o,ele,,
Portuguese,3sg_m_p,seu,,
Portuguese,3sg_m_s,ele,,
Portuguese,3sg_n_a,ele,,
Portuguese,3sg_n_o,ele,,
Portuguese,3sg_n_p,seu,,
Portuguese,3sg_n_s,ele,,
Rembarrnga,12du_a,yirappara?,"McKay, Graham R. 1975. Rembarnga, A language of central Arnhem Land. Canberra: Australian National University dissertation. (xvii+406pp.)",
Rembarrnga,12du_o,yirappara?,,
Rembarrnga,12du_p,'=-yekke,,
Rembarrnga,12du_s,yirappara?,,
Rembarrnga,12pl_a,ngagunda,,
Rembarrnga,12pl_o,ngagunda,,
Rembarrnga,12pl_p,'=-ngagore,,
Rembarrnga,12pl_s,ngagunda,,
Rembarrnga,1du_a,yandappara?,,
Rembarrnga,1du_o,yandappara?,,
Rembarrnga,1du_p,'=-yare,,
Rembarrnga,1du_s,yandappara?,,
Rembarrnga,1pl_a,yandagappul,,
Rembarrnga,1pl_o,yandagappul,,
Rembarrnga,1pl_p,'=-yaregappul,,
Rembarrnga,1pl_s,yandagappul,,
Rembarrnga,1sg_a,nginda,,
Rembarrnga,1sg_o,nginda,,
Rembarrnga,1sg_p,'=-ngene,,
Rembarrnga,1sg_s,nginda,,
Rembarrnga,2du_a,nagundappara?,,
Rembarrnga,2du_o,nagundappara?,,
Rembarrnga,2du_p,'=-nagorppara,,
Rembarrnga,2du_s,nagundappara?,,
Rembarrnga,2pl_a,nagundagappul,,
Rembarrnga,2pl_o,nagundagappul,,
Rembarrnga,2pl_p,'=-nagore,,
Rembarrnga,2pl_s,nagundagappul,,
Rembarrnga,2sg_a,danda,,
Rembarrnga,2sg_o,danda,,
Rembarrnga,2sg_p,'=-ge,,
Rembarrnga,2sg_s,danda,,
Rembarrnga,3d_a,bundappara?,,
Rembarrnga,3d_o,bundappara?,,
Rembarrnga,3d_p,'=-barppara?,,
Rembarrnga,3d_s,bundappara?,,
Rembarrnga,3p_a,bunda,,
Rembarrnga,3p_o,bunda,,
Rembarrnga,3p_p,'=-bare,,
Rembarrnga,3p_s,bunda,,
Rembarrnga,3sg_m_a,ni?danda,,
Rembarrnga,3sg_m_o,ni?danda,,
Rembarrnga,3sg_m_p,'=-nawe,,
Rembarrnga,3sg_m_s,ni?danda,,
Rembarrnga,3sg_n_a,ngayi?danda,,
Rembarrnga,3sg_n_o,ngayi?danda,,
Rembarrnga,3sg_n_p,'=-ngade,,
Rembarrnga,3sg_n_s,ngayi?danda,,
Ritharrngu,12du_a,ngali,"Heath, Jeffrey. 1980. Basic materials in Ritharngu: Grammar, texts and dictionary. B62. Pacific Linguistics: Canberra.",
Ritharrngu,12du_o,ngalici,,
Ritharrngu,12du_p,ngalici,,
Ritharrngu,12du_s,ngali,,
Ritharrngu,12pl_a,ngalima,,
Ritharrngu,12pl_o,ngalimalana,,
Ritharrngu,12pl_p,ngalimalangu,,
Ritharrngu,12pl_s,ngalima,,
Ritharrngu,1du_a,ngalinyu,,
Ritharrngu,1du_o,nganyalana,,
Ritharrngu,1du_p,nganyalangu,,
Ritharrngu,1du_s,ngalinyu,,
Ritharrngu,1pl_a,nganapu,,
Ritharrngu,1pl_o,nganapuluna,,
Ritharrngu,1pl_p,nganapulungu,,
Ritharrngu,1pl_s,nganapu,,
Ritharrngu,1sg_a,ngara,,
Ritharrngu,1sg_o,ngarana,,
Ritharrngu,1sg_p,ngaraku,,
Ritharrngu,1sg_s,ngara,,
Ritharrngu,2du_a,numada,,
Ritharrngu,2du_o,numadana,,
Ritharrngu,2du_p,numadangu,,
Ritharrngu,2du_s,numada,,
Ritharrngu,2pl_a,numa,,
Ritharrngu,2pl_o,numalana,,
Ritharrngu,2pl_p,numalangu,,
Ritharrngu,2pl_s,numa,,
Ritharrngu,2sg_a,ni,,
Ritharrngu,2sg_o,nuna,,
Ritharrngu,2sg_p,nungu,,
Ritharrngu,2sg_s,ni,,
Ritharrngu,3d_a,manda,,
Ritharrngu,3d_o,mandana,,
Ritharrngu,3d_p,mandangu,,
Ritharrngu,3d_s,manda,,
Ritharrngu,3p_a,dali,,
Ritharrngu,3p_o,dalinya,,
Ritharrngu,3p_p,dalingu,,
Ritharrngu,3p_s,dali,,
Ritharrngu,3sg_m_a,ngaynga,,
Ritharrngu,3sg_m_o,nginya,,
Ritharrngu,3sg_m_p,nanngu,,
Ritharrngu,3sg_m_s,ngaynga,,
Ritharrngu,3sg_n_a,ngaynga,,
Ritharrngu,3sg_n_o,nginya,,
Ritharrngu,3sg_n_p,nanngu,,
Ritharrngu,3sg_n_s,ngaynga,,
Romanian,12du_a,noi,"Gönczöl-Davies, Ramona. 2008. Romanian: an essential grammar. New York: Routledge. xiii+217pp.",
Romanian,12du_o,'=ne,,
Romanian,12du_p,nostru,,
Romanian,12du_s,noi,,
Romanian,12pl_a,noi,,
Romanian,12pl_o,'=ne,,
Romanian,12pl_p,nostru,,
Romanian,12pl_s,noi,,
Romanian,1du_a,noi,,
Romanian,1du_o,'=ne,,
Romanian,1du_p,nostru,,
Romanian,1du_s,noi,,
Romanian,1pl_a,noi,,
Romanian,1pl_o,'=ne,,
Romanian,1pl_p,nostru,,
Romanian,1pl_s,noi,,
Romanian,1sg_a,eu,,
Romanian,1sg_o,'=mă,,
Romanian,1sg_p,meu,,
Romanian,1sg_s,eu,,
Romanian,2du_a,voi,,
Romanian,2du_o,'=vă,,
Romanian,2du_p,vostru,,
Romanian,2du_s,voi,,
Romanian,2pl_a,voi,,
Romanian,2pl_o,'=vă,,
Romanian,2pl_p,vostru,,
Romanian,2pl_s,voi,,
Romanian,2sg_a,tu,,
Romanian,2sg_o,'=te,,
Romanian,2sg_p,tău,,
Romanian,2sg_s,tu,,
Romanian,3d_a,ei,,
Romanian,3d_o,'=îl,,
Romanian,3d_p,lor,,
Romanian,3d_s,ei,,
Romanian,3p_a,ei,,
Romanian,3p_o,'=îl,,
Romanian,3p_p,lor,,
Romanian,3p_s,ei,,
Romanian,3sg_m_a,el,,
Romanian,3sg_m_o,'=îl,,
Romanian,3sg_m_p,lui,,
Romanian,3sg_m_s,el,,
Romanian,3sg_n_a,el,,
Romanian,3sg_n_o,'=îl,,
Romanian,3sg_n_p,lui,,
Romanian,3sg_n_s,el,,
Russian,12du_a,mɨ,"Pulkina, I.M. 1975. A Short Russian Reference Grammar. Moscow: Russian Language Publishers.",
Russian,12du_o,nas,,
Russian,12du_p,nash,,
Russian,12du_s,mɨ,,
Russian,12pl_a,mɨ,,
Russian,12pl_o,nas,,
Russian,12pl_p,nash,,
Russian,12pl_s,mɨ,,
Russian,1du_a,mɨ,,
Russian,1du_o,nas,,
Russian,1du_p,nash,,
Russian,1du_s,mɨ,,
Russian,1pl_a,mɨ,,
Russian,1pl_o,nas,,
Russian,1pl_p,nash,,
Russian,1pl_s,mɨ,,
Russian,1sg_a,ja,,
Russian,1sg_o,menjá,,
Russian,1sg_p,moj,,
Russian,1sg_s,ja,,
Russian,2du_a,vɨ,,
Russian,2du_o,vas,,
Russian,2du_p,vash,,
Russian,2du_s,vɨ,,
Russian,2pl_a,vɨ,,
Russian,2pl_o,vas,,
Russian,2pl_p,vash,,
Russian,2pl_s,vɨ,,
Russian,2sg_a,tɨ,,
Russian,2sg_o,tebjá,,
Russian,2sg_p,tvoj,,
Russian,2sg_s,tɨ,,
Russian,3d_a,oní,,
Russian,3d_o,ix,,
Russian,3d_p,ix,,
Russian,3d_s,oní,,
Russian,3p_a,oní,,
Russian,3p_o,ix,,
Russian,3p_p,ix,,
Russian,3p_s,oní,,
Russian,3sg_m_a,on,,
Russian,3sg_m_o,evó,,
Russian,3sg_m_p,evó,,
Russian,3sg_m_s,on,,
Russian,3sg_n_a,onó,,
Russian,3sg_n_o,evó,,
Russian,3sg_n_p,evó,,
Russian,3sg_n_s,onó,,
Sardinian,12du_a,nois,"Jones, Michael. 1988. Sardinian. In Harris, Martin & Nigel Vincent (Eds.). The Romance languages. London, Sydney: Croom Helm. pp. 314-350.",
Sardinian,12du_o,nois,,
Sardinian,12du_p,nostru,,
Sardinian,12du_s,nois,,
Sardinian,12pl_a,nois,,
Sardinian,12pl_o,nois,,
Sardinian,12pl_p,nostru,,
Sardinian,12pl_s,nois,,
Sardinian,1du_a,nois,,
Sardinian,1du_o,nois,,
Sardinian,1du_p,nostru,,
Sardinian,1du_s,nois,,
Sardinian,1pl_a,nois,,
Sardinian,1pl_o,nois,,
Sardinian,1pl_p,nostru,,
Sardinian,1pl_s,nois,,
Sardinian,1sg_a,jeo,,
Sardinian,1sg_o,mie,,
Sardinian,1sg_p,meu,,
Sardinian,1sg_s,jeo,,
Sardinian,2du_a,vois,,
Sardinian,2du_o,vois,,
Sardinian,2du_p,vostru,,
Sardinian,2du_s,vois,,
Sardinian,2pl_a,vois,,
Sardinian,2pl_o,vois,,
Sardinian,2pl_p,vostru,,
Sardinian,2pl_s,vois,,
Sardinian,2sg_a,tue,,
Sardinian,2sg_o,tie,,
Sardinian,2sg_p,tuo,,
Sardinian,2sg_s,tue,,
Sardinian,3d_a,issos,,
Sardinian,3d_o,issos,,
Sardinian,3d_p,issoro,,
Sardinian,3d_s,issos,,
Sardinian,3p_a,issos,,
Sardinian,3p_o,issos,,
Sardinian,3p_p,issoro,,
Sardinian,3p_s,issos,,
Sardinian,3sg_m_a,isse,,
Sardinian,3sg_m_o,isse,,
Sardinian,3sg_m_p,suo,,
Sardinian,3sg_m_s,isse,,
Sardinian,3sg_n_a,isse,,
Sardinian,3sg_n_o,isse,,
Sardinian,3sg_n_p,suo,,
Sardinian,3sg_n_s,isse,,
Serbian,12du_a,mi,"Brown, Wayles. 1993. Serbo-Croat. In Comrie, Bernard and Greville G. Corbett (eds.), The Slavonic Languages. pp. 306-387. London, New York: Routledge.",
Serbian,12du_o,nâs,,
Serbian,12du_p,nȁsh,,
Serbian,12du_s,mi,,
Serbian,12pl_a,mi,,
Serbian,12pl_o,nâs,,
Serbian,12pl_p,nȁsh,,
Serbian,12pl_s,mi,,
Serbian,1du_a,mi,,
Serbian,1du_o,nâs,,
Serbian,1du_p,nȁsh,,
Serbian,1du_s,mi,,
Serbian,1pl_a,mi,,
Serbian,1pl_o,nâs,,
Serbian,1pl_p,nȁsh,,
Serbian,1pl_s,mi,,
Serbian,1sg_a,jâ,,
Serbian,1sg_o,mène,,
Serbian,1sg_p,môj,,
Serbian,1sg_s,jâ,,
Serbian,2du_a,vî,,
Serbian,2du_o,vâs,,
Serbian,2du_p,vȁsh,,
Serbian,2du_s,vî,,
Serbian,2pl_a,vî,,
Serbian,2pl_o,vâs,,
Serbian,2pl_p,vȁsh,,
Serbian,2pl_s,vî,,
Serbian,2sg_a,tî,,
Serbian,2sg_o,tèbe,,
Serbian,2sg_p,tvôj,,
Serbian,2sg_s,tî,,
Serbian,3d_a,òni,,
Serbian,3d_a,òna,,
Serbian,3d_o,njîh,,
Serbian,3d_p,njȉhov,,
Serbian,3d_s,òni,,
Serbian,3d_s,òna,,
Serbian,3p_a,òni,,
Serbian,3p_a,òna,,
Serbian,3p_o,njîh,,
Serbian,3p_p,njȉhov,,
Serbian,3p_s,òni,,
Serbian,3p_s,òna,,
Serbian,3sg_m_a,ôn,,
Serbian,3sg_m_o,njèga,,
Serbian,3sg_m_p,njègov,,
Serbian,3sg_m_s,ôn,,
Serbian,3sg_n_a,òno,,
Serbian,3sg_n_o,njèga,,
Serbian,3sg_n_p,njègov,,
Serbian,3sg_n_s,òno,,
Slovak,12du_a,my,"Short, D. 1993b. Slovak. In Comrie, Bernard and Greville G. Corbett (eds.), The Slavonic Languages. pp. 533-592. London, New York: Routledge.",
Slovak,12du_o,nás,,
Slovak,12du_p,násh,,
Slovak,12du_s,my,,
Slovak,12pl_a,my,,
Slovak,12pl_o,nás,,
Slovak,12pl_p,násh,,
Slovak,12pl_s,my,,
Slovak,1du_a,my,,
Slovak,1du_o,nás,,
Slovak,1du_p,násh,,
Slovak,1du_s,my,,
Slovak,1pl_a,my,,
Slovak,1pl_o,nás,,
Slovak,1pl_p,násh,,
Slovak,1pl_s,my,,
Slovak,1sg_a,ja,,
Slovak,1sg_o,mňa,,
Slovak,1sg_p,môj,,
Slovak,1sg_s,ja,,
Slovak,2du_a,vy,,
Slovak,2du_o,vás,,
Slovak,2du_p,vásh,,
Slovak,2du_s,vy,,
Slovak,2pl_a,vy,,
Slovak,2pl_o,vás,,
Slovak,2pl_p,vásh,,
Slovak,2pl_s,vy,,
Slovak,2sg_a,ty,,
Slovak,2sg_o,teba,,
Slovak,2sg_p,tvoj,,
Slovak,2sg_s,ty,,
Slovak,3d_a,oni,,
Slovak,3d_o,ich,,
Slovak,3d_p,ich,,
Slovak,3d_s,oni,,
Slovak,3p_a,oni,,
Slovak,3p_o,ich,,
Slovak,3p_p,ich,,
Slovak,3p_s,oni,,
Slovak,3sg_m_a,on,,
Slovak,3sg_m_o,jeho,,
Slovak,3sg_m_p,jeho,,
Slovak,3sg_m_s,on,,
Slovak,3sg_n_a,ono,,
Slovak,3sg_n_o,ho,,
Slovak,3sg_n_p,jeho,,
Slovak,3sg_n_s,ono,,
Slovenian,12du_a,mîdva,"Priestly, T.M.S. 1993. Slovene. In Comrie, Bernard and Greville G. Corbett (eds.), The Slavonic Languages. pp. 387-451. London, New York: Routledge.",
Slovenian,12du_o,nâju,,
Slovenian,12du_p,nâjin,,
Slovenian,12du_s,mîdva,,
Slovenian,12pl_a,mî,,
Slovenian,12pl_o,nȁs,,
Slovenian,12pl_p,nȁsh,,
Slovenian,12pl_s,mî,,
Slovenian,1du_a,mîdva,,
Slovenian,1du_o,nâju,,
Slovenian,1du_p,nâjin,,
Slovenian,1du_s,mîdva,,
Slovenian,1pl_a,mî,,
Slovenian,1pl_o,nȁs,,
Slovenian,1pl_p,nȁsh,,
Slovenian,1pl_s,mî,,
Slovenian,1sg_a,jȁz,,
Slovenian,1sg_o,méne,,
Slovenian,1sg_p,mọ́j,,
Slovenian,1sg_s,jȁz,,
Slovenian,2du_a,vîdva,,
Slovenian,2du_o,vâju,,
Slovenian,2du_p,vâjin,,
Slovenian,2du_s,vîdva,,
Slovenian,2pl_a,vî,,
Slovenian,2pl_o,vȁs,,
Slovenian,2pl_p,vȁsh,,
Slovenian,2pl_s,vî,,
Slovenian,2sg_a,tî,,
Slovenian,2sg_o,tébe,,
Slovenian,2sg_p,tvọ́j,,
Slovenian,2sg_s,tî,,
Slovenian,3d_a,ónidve,,
Slovenian,3d_a,ónadva,,
Slovenian,3d_o,njîju,,
Slovenian,3d_p,njẹ́n,,
Slovenian,3d_s,ónidve,,
Slovenian,3d_s,ónadva,,
Slovenian,3p_a,óni,,
Slovenian,3p_a,óne,,
Slovenian,3p_o,njȉh,,
Slovenian,3p_p,njīhov,,
Slovenian,3p_s,óni,,
Slovenian,3p_s,óne,,
Slovenian,3sg_m_a,ȍn,,
Slovenian,3sg_m_o,njéga,,
Slovenian,3sg_m_p,njegọ́v,,
Slovenian,3sg_m_s,ȍn,,
Slovenian,3sg_n_a,óno,,
Slovenian,3sg_n_o,njéga,,
Slovenian,3sg_n_p,njegọ́v,,
Slovenian,3sg_n_s,óno,,
Spanish,12du_a,nosotros,"Butt, John and Carmen Benjamin. 1988. A New Reference Grammar of Modern Spanish. Hodder Education.",
Spanish,12du_o,nos,,
Spanish,12du_p,nuestro,,
Spanish,12du_s,nosotros,,
Spanish,12pl_a,nosotros,,
Spanish,12pl_o,nos,,
Spanish,12pl_p,nuestro,,
Spanish,12pl_s,nosotros,,
Spanish,1du_a,nosotros,,
Spanish,1du_o,nos,,
Spanish,1du_p,nuestro,,
Spanish,1du_s,nosotros,,
Spanish,1pl_a,nosotros,,
Spanish,1pl_o,nos,,
Spanish,1pl_p,nuestro,,
Spanish,1pl_s,nosotros,,
Spanish,1sg_a,yo,,
Spanish,1sg_o,me,,
Spanish,1sg_p,mi,,
Spanish,1sg_s,yo,,
Spanish,2du_a,vosotros,,
Spanish,2du_o,os,,
Spanish,2du_p,vuestro,,
Spanish,2du_s,vosotros,,
Spanish,2pl_a,vosotros,,
Spanish,2pl_o,os,,
Spanish,2pl_p,vuestro,,
Spanish,2pl_s,vosotros,,
Spanish,2sg_a,tú,,
Spanish,2sg_o,te,,
Spanish,2sg_p,tu,,
Spanish,2sg_s,tú,,
Spanish,3d_a,ellos,,
Spanish,3d_o,los,,
Spanish,3d_o,les,,
Spanish,3d_p,su,,
Spanish,3d_s,ellos,,
Spanish,3p_a,ellos,,
Spanish,3p_o,los,,
Spanish,3p_o,les,,
Spanish,3p_p,su,,
Spanish,3p_s,ellos,,
Spanish,3sg_m_a,él,,
Spanish,3sg_m_o,lo,,
Spanish,3sg_m_p,su,,
Spanish,3sg_m_s,él,,
Spanish,3sg_n_a,élla,,
Spanish,3sg_n_o,la,,
Spanish,3sg_n_p,su,,
Spanish,3sg_n_s,élla,,
Suki,12du_a,e,"Van Tongeren, Charlotte. 2013. Personal communication.",
Suki,12du_o,ek,,
Suki,12du_p,abane,,
Suki,12du_s,e,,
Suki,12pl_a,e,,
Suki,12pl_o,ek,,
Suki,12pl_p,abane,,
Suki,12pl_s,e,,
Suki,1du_a,e,,
Suki,1du_o,ek,,
Suki,1du_p,abane,,
Suki,1du_s,e,,
Suki,1pl_a,e,,
Suki,1pl_o,ek,,
Suki,1pl_p,abane,,
Suki,1pl_s,e,,
Suki,1sg_a,ne,,
Suki,1sg_o,nek,,
Suki,1sg_p,nabane,,
Suki,1sg_s,ne,,
Suki,2du_a,de,,
Suki,2du_o,dek,,
Suki,2du_p,dete,,
Suki,2du_s,de,,
Suki,2pl_a,de,,
Suki,2pl_o,dek,,
Suki,2pl_p,dete,,
Suki,2pl_s,de,,
Suki,2sg_a,e,,
Suki,2sg_o,ek,,
Suki,2sg_p,ete,,
Suki,2sg_s,e,,
Suki,3d_a,i,,
Suki,3d_o,imderk,,
Suki,3d_p,imderete,,
Suki,3d_s,i,,
Suki,3p_a,i,,
Suki,3p_o,imderk,,
Suki,3p_p,imderete,,
Suki,3p_s,i,,
Suki,3sg_m_a,u,,
Suki,3sg_m_o,ubuk,,
Suki,3sg_m_p,ubte,,
Suki,3sg_m_s,u,,
Suki,3sg_n_a,u,,
Suki,3sg_n_o,ubuk,,
Suki,3sg_n_p,ubte,,
Suki,3sg_n_s,u,,
Swedish,12du_a,vi ,"Björkhagen, Im. 1966. Modern Swedish Grammar. 9th edition. Stockholm: Svenska bokforlaget/Norstedts.",
Swedish,12du_o,os,,
Swedish,12du_p,vora,,
Swedish,12du_s,vi ,,
Swedish,12pl_a,vi ,,
Swedish,12pl_o,os,,
Swedish,12pl_p,vora,,
Swedish,12pl_s,vi ,,
Swedish,1du_a,vi ,,
Swedish,1du_o,os,,
Swedish,1du_p,vora,,
Swedish,1du_s,vi ,,
Swedish,1pl_a,vi ,,
Swedish,1pl_o,os,,
Swedish,1pl_p,vora,,
Swedish,1pl_s,vi ,,
Swedish,1sg_a,jag,,
Swedish,1sg_o,mig,,
Swedish,1sg_p,mina,,
Swedish,1sg_s,jag,,
Swedish,2du_a,ni,,
Swedish,2du_o,er,,
Swedish,2du_p,era,,
Swedish,2du_s,ni,,
Swedish,2pl_a,ni,,
Swedish,2pl_o,er,,
Swedish,2pl_p,era,,
Swedish,2pl_s,ni,,
Swedish,2sg_a,du,,
Swedish,2sg_o,dig,,
Swedish,2sg_p,dina,,
Swedish,2sg_s,du,,
Swedish,3d_a,dem,,
Swedish,3d_o,dem,,
Swedish,3d_p,deras,,
Swedish,3d_s,dem,,
Swedish,3p_a,dem,,
Swedish,3p_o,dem,,
Swedish,3p_p,deras,,
Swedish,3p_s,dem,,
Swedish,3sg_m_a,han,,
Swedish,3sg_m_o,honom,,
Swedish,3sg_m_p,hans,,
Swedish,3sg_m_s,han,,
Swedish,3sg_n_a,hun,,
Swedish,3sg_n_o,hena,,
Swedish,3sg_n_p,hena,,
Swedish,3sg_n_s,hun,,
Tabo,12du_a,a,"Schlatter, Tim. 2003. Tabo language grammar sketch (Aramia River). Ms. 354pp. (Unpublished manuscript).",
Tabo,12du_o,a,,
Tabo,12du_p,aeno,,
Tabo,12du_s,a,,
Tabo,12pl_a,a,,
Tabo,12pl_o,a,,
Tabo,12pl_p,aeno,,
Tabo,12pl_s,a,,
Tabo,1du_a,a,,
Tabo,1du_o,a,,
Tabo,1du_p,aeno,,
Tabo,1du_s,a,,
Tabo,1pl_a,a,,
Tabo,1pl_o,a,,
Tabo,1pl_p,aeno,,
Tabo,1pl_s,a,,
Tabo,1sg_a,na,,
Tabo,1sg_o,na,,
Tabo,1sg_p,naeno,,
Tabo,1sg_s,na,,
Tabo,2du_a,lo,,
Tabo,2du_o,lo,,
Tabo,2du_p,loeno,,
Tabo,2du_s,lo,,
Tabo,2pl_a,lo,,
Tabo,2pl_o,lo,,
Tabo,2pl_p,loeno,,
Tabo,2pl_s,lo,,
Tabo,2sg_a,amo,,
Tabo,2sg_o,amo,,
Tabo,2sg_p,amoeno,,
Tabo,2sg_s,amo,,
Tabo,3d_a,ibi,,
Tabo,3d_o,ibi,,
Tabo,3d_p,ibieno,,
Tabo,3d_s,ibi,,
Tabo,3p_a,ibi,,
Tabo,3p_o,ibi,,
Tabo,3p_p,ibieno,,
Tabo,3p_s,ibi,,
Tabo,3sg_m_a,ebe,,
Tabo,3sg_m_o,ebe,,
Tabo,3sg_m_p,ebeeno,,
Tabo,3sg_m_s,ebe,,
Tabo,3sg_n_a,ebe,,
Tabo,3sg_n_o,ebe,,
Tabo,3sg_n_p,ebeeno,,
Tabo,3sg_n_s,ebe,,
Taeme,12du_a,ybi,"Tama, Philip. 2019. Pronominal system in Taeme --- Free pronouns. Paper presented at the LSPNG 2019 Conference. 22pp.",
Taeme,12du_o,ybim,,
Taeme,12du_p,yba,,
Taeme,12du_s,ybi,,
Taeme,12pl_a,ybi,,
Taeme,12pl_o,ybim,,
Taeme,12pl_p,yba,,
Taeme,12pl_s,ybi,,
Taeme,1du_a,ngmi,,
Taeme,1du_o,ngmim,,
Taeme,1du_p,ngma,,
Taeme,1du_s,ngmi,,
Taeme,1pl_a,ngmi,,
Taeme,1pl_o,ngmim,,
Taeme,1pl_p,ngma,,
Taeme,1pl_s,ngmi,,
Taeme,1sg_a,ngn,,
Taeme,1sg_o,ngnem,,
Taeme,1sg_p,ngmo,,
Taeme,1sg_s,ngn,,
Taeme,2du_a,baa,,
Taeme,2du_o,bibim,,
Taeme,2du_p,bna,,
Taeme,2du_s,baa,,
Taeme,2pl_a,baa,,
Taeme,2pl_o,bibim,,
Taeme,2pl_p,bna,,
Taeme,2pl_s,baa,,
Taeme,2sg_a,baa,,
Taeme,2sg_o,babom,,
Taeme,2sg_p,bna,,
Taeme,2sg_s,baa,,
Taeme,3d_a,wbi,,
Taeme,3d_o,wbim,,
Taeme,3d_p,woba,,
Taeme,3d_s,wbi,,
Taeme,3p_a,wbi,,
Taeme,3p_o,wbim,,
Taeme,3p_p,woba,,
Taeme,3p_s,wbi,,
Taeme,3sg_m_a,bo,,
Taeme,3sg_m_o,wobom,,
Taeme,3sg_m_p,wobo,,
Taeme,3sg_m_s,bo,,
Taeme,3sg_n_a,bo,,
Taeme,3sg_n_o,wobom,,
Taeme,3sg_n_p,wobo,,
Taeme,3sg_n_s,bo,,
Tamil,12du_a,naam,"Annamalai, E. and S.B. Steever. 1998. Modern Tamil. In Sanford B. Steever (ed.), The Dravidian Languages. London: Routledge.",
Tamil,12du_o,nammai,,
Tamil,12du_p,nam,,
Tamil,12du_s,naam,,
Tamil,12pl_a,naam,,
Tamil,12pl_o,nammai,,
Tamil,12pl_p,nam,,
Tamil,12pl_s,naam,,
Tamil,1du_a,naankal,,
